-0.451996,0.988524,-0.687793,-0.003862,0.680658,0.212312,-0.401033,0.859404,0.769752,0.397572,0.924885,0.726611,0.188714,-0.744896,0.822725,0.946155,-0.543948,-0.395782,-0.188361,0.485625,1
0.991266,0.74338,-0.952911,0.858345,-0.788159,0.823707,0.559819,0.853687,-0.292027,-0.646941,-0.471493,-0.960256,-0.274219,0.84323,0.931143,-0.452075,0.996436,0.310032,0.133041,-0.997416,1
0.067758,0.845801,0.494801,-0.375214,0.726465,0.806141,0.921436,-0.482145,-0.156568,-0.712518,0.42424,-0.066669,0.030922,-0.480717,-0.770097,0.919505,-0.130095,0.554507,0.746723,-0.829285,1
-0.852767,0.214204,-0.214295,-0.875919,0.536568,0.626885,-0.165306,0.391396,0.463593,-0.099455,-0.103416,-0.532602,0.515198,-0.524967,-0.571954,-0.678355,0.683957,0.524697,0.25311,0.95978,0
0.983353,0.415994,0.976311,0.330913,0.525865,-0.327959,0.383008,0.061447,-0.974859,-0.84417,-0.410116,0.411621,0.865164,0.256115,0.296517,-0.4204,0.373412,-0.255282,0.389297,0.018941,1
0.741695,-0.328708,0.361865,0.788782,0.157456,-0.828663,0.541642,0.122121,-0.859997,-0.614485,-0.050106,-0.623941,0.820241,0.823101,0.773181,-0.681087,0.959136,0.44966,-0.113075,0.312595,1
0.869283,-0.461209,0.64722,-0.635308,0.085585,0.900087,0.254905,-0.746812,0.625186,-0.519835,0.396301,-0.032211,0.983452,-0.469053,-0.422088,0.565312,-0.368066,0.549096,0.59778,0.20264,1
0.715876,-0.987207,-0.06593,0.589244,0.892982,-0.423193,-0.518149,0.392283,-0.188197,-0.165926,-0.968056,-0.769166,-0.402782,-0.988239,0.161075,0.811784,0.89216,-0.957934,0.790478,-0.511526,0
0.498855,0.332769,0.570488,0.064148,0.469482,0.259803,0.46153,-0.984162,0.615319,-0.086109,-0.592664,0.480273,-0.164932,-0.044429,0.834075,0.32195,0.407187,-0.432336,-0.140492,0.394522,0
-0.552276,-0.558467,0.559137,0.710142,-0.895752,0.493253,-0.588268,-0.352537,-0.261844,0.578034,0.134505,-0.442533,0.341742,-0.143936,0.518581,-0.832656,-0.256928,-0.339839,-0.411688,-0.96387,0
0.770845,-0.274608,-0.566619,-0.018135,-0.516938,0.463122,0.400517,0.878496,0.807457,0.59666,0.982045,-0.488181,0.49831,-0.077008,0.701374,0.28724,-0.816643,0.224819,-0.429068,-0.501857,1
-0.543788,0.429402,-0.714066,0.592204,-0.536206,0.995469,-0.782233,0.413963,0.24495,-0.793273,0.483659,0.755517,-0.804436,-0.439746,-0.105297,-0.286815,0.467096,-0.239657,0.422187,0.326542,0
0.849651,0.963116,-0.027431,-0.232806,0.747294,0.864502,-0.275661,0.948224,0.222479,-0.016062,-0.944612,-0.158771,-0.231896,-0.931599,0.177405,0.016383,0.459846,0.926175,-0.005793,0.961994,1
0.448046,-0.803002,-0.586208,0.593524,0.367605,-0.424997,-0.630681,-0.97194,-0.824073,-0.176853,0.142077,0.178735,0.173149,-0.44743,0.229924,0.014635,0.515496,-0.812397,0.967546,-0.564788,0
0.401758,-0.203095,-0.6197,-0.375743,0.294513,-0.456528,0.341267,0.477007,0.031889,0.391041,0.001554,0.234963,0.492261,0.401652,-0.323228,0.816521,0.593447,0.468925,0.897993,0.497518,1
-0.160402,-0.346151,0.173397,-0.425655,-0.626882,0.424672,0.157202,-0.566754,0.545588,0.049712,0.385355,-0.947018,-0.60918,-0.848277,-0.487126,-0.615966,0.064786,-0.995343,0.075593,-0.723975,0
0.311335,-0.46152,0.199469,0.666082,-0.680772,0.214943,0.393511,-0.405645,0.955177,-0.053037,-0.412251,-0.721068,-0.710797,0.056565,0.915588,-0.039089,0.572779,-0.098928,0.39026,-0.478622,0
0.386859,0.244515,0.587985,0.975612,0.546035,0.710996,0.725832,-0.134219,-0.473294,0.728988,0.110195,0.301973,0.681281,0.260353,-0.167864,0.942381,0.307084,-0.694912,-0.201209,-0.443006,1
0.757764,-0.317396,0.715387,0.985155,0.216655,0.912594,-0.529663,0.275874,0.495674,0.153312,-0.473761,0.590778,-0.720018,0.102356,-0.617467,0.053121,-0.392217,0.524813,-0.049068,-0.857732,0
-0.943746,0.64588,-0.227358,0.461611,0.098775,-0.970144,-0.593224,-0.251143,-0.594771,0.764656,-0.967724,0.85117,-0.523684,0.780766,0.331003,0.053663,0.934447,0.955812,-0.942403,0.628225,1
0.037925,-0.709284,0.352071,0.760726,-0.458222,-0.109369,0.813988,-0.881888,-0.102282,0.743648,-0.367517,0.232963,-0.032622,0.36252,-0.345727,0.61157,-0.082915,0.239413,0.172168,0.012607,0
-0.230902,-0.239034,0.429534,0.697016,-0.796647,-0.259305,0.361497,0.615696,-0.36458,0.048065,0.931599,0.480143,0.340508,-0.051717,0.573005,-0.547825,0.449984,0.714176,0.706246,-0.207591,1
0.01604,0.831243,0.08086,-0.776835,0.021756,0.689259,0.776213,0.989984,-0.79204,0.038568,0.097156,-0.353026,0.89492,-0.313532,0.313045,-0.555293,-0.403934,0.918854,0.214096,-0.134601,1
-0.847468,-0.045444,0.796867,-0.671369,-0.638487,0.374572,0.041116,-0.618109,0.628016,-0.084344,0.703128,-0.206299,0.038752,-0.7225,0.326017,-0.116851,-0.561436,-0.335,0.255392,-0.85186,0
0.583897,0.671872,0.349173,0.795687,0.254491,0.809142,0.283222,-0.868895,-0.676411,-0.508191,0.879864,-0.071039,0.218617,-0.380762,-0.275763,-0.112834,0.948412,0.019599,0.483821,-0.943401,0
0.929736,0.97596,0.809393,0.742178,0.214932,-0.188625,-0.528991,0.787304,-0.595762,-0.917408,-0.529445,0.382112,0.520409,-0.683224,0.272752,-0.423001,-0.570069,-0.577118,-0.990576,0.536393,1
0.01426,0.919127,-0.462777,0.233759,-0.773844,0.940202,-0.433131,-0.232669,0.410324,-0.377277,-0.267603,-0.232884,-0.17578,-0.085412,0.431753,0.467179,0.163996,0.113765,0.545502,0.933277,1
-0.917757,-0.485781,0.728283,0.664403,0.178288,-0.578479,0.868043,0.327827,0.748459,-0.502106,0.520973,0.740721,0.702889,0.906259,0.655462,0.377493,0.48704,-0.954928,0.876267,-0.339539,1
0.590281,-0.199461,0.450497,-0.917501,-0.719483,0.190045,-0.080107,-0.186176,0.572964,-0.969598,0.85929,-0.138891,-0.877161,-0.16321,0.429003,0.075589,0.725871,0.543029,0.769328,0.3479,1
0.41715,0.831077,0.998169,-0.819158,0.778023,-0.132563,-0.401741,-0.502669,0.992337,-0.933609,-0.68171,0.01928,0.437492,0.13477,-0.637339,0.844177,-0.847578,0.100228,0.607483,-0.050338,1
-0.606275,0.284739,0.855811,0.27238,-0.327157,-0.74267,0.73301,0.735955,-0.838694,0.684793,0.723537,-0.856111,0.157707,-0.303577,0.063305,0.206758,-0.570789,-0.111439,0.727194,0.13905,1
-0.327944,-0.582987,0.589169,0.239545,0.079611,0.760152,0.982838,-0.339898,0.063236,0.682817,-0.646805,0.171305,0.540305,0.690846,-0.534335,-0.850653,0.885398,-0.161629,-0.273521,-0.762863,1
0.634821,-0.865232,0.568766,0.173556,-0.658777,-0.004599,0.571685,0.138356,-0.40573,0.190092,0.005262,0.626174,-0.845085,-0.434503,-0.168476,0.341683,0.395002,0.452331,-0.157104,-0.101118,0
0.790536,0.11567,-0.418285,0.211076,-0.913871,0.866295,-0.039875,-0.625913,-0.070263,-0.476656,0.087478,-0.426235,-0.72902,-0.196737,0.712785,-0.910109,-0.377051,0.907352,0.902636,0.822051,0
0.40655,-0.910061,0.100393,-0.070886,0.028103,0.311491,-0.449619,-0.847565,-0.914998,-0.78425,-0.778858,-0.816078,0.150938,0.617207,0.824767,-0.956356,0.96129,0.445057,0.304656,-0.152367,1
0.500949,-0.338034,0.25199,0.575102,-0.509038,-0.939172,0.111564,0.485253,0.077057,-0.960122,-0.249473,-0.312574,0.142203,0.466353,-0.011033,-0.965687,-0.402949,0.561131,0.029182,0.986495,0
-0.753808,-0.62846,0.370835,0.38757,-0.615138,-0.153192,0.762119,0.192665,-0.850187,-0.209614,0.012428,0.109121,0.829743,-0.964365,0.079924,-0.163318,-0.165186,0.076148,0.747782,-0.86449,0
0.831408,-0.920771,-0.584218,0.303873,-0.332556,0.720816,-0.940674,0.813384,-0.85481,0.602423,0.245806,0.828151,0.442656,-0.854587,0.248701,0.125252,-0.9587,0.805197,-0.237395,-0.462575,1
0.38692,0.207715,-0.502164,-0.545076,0.19222,0.382815,-0.978867,0.151956,-0.716275,-0.346067,0.609342,-0.255818,-0.797684,0.940702,-0.404101,-0.562767,0.385819,0.240934,-0.284707,0.392248,0
-0.306274,-0.11936,-0.711417,0.012925,0.278252,0.755549,-0.256547,-0.250386,0.362581,0.234836,-0.074861,-0.380518,0.356297,0.657543,-0.069988,0.557799,-0.080372,-0.575566,0.781427,0.443928,1
0.082289,-0.427193,-0.832108,-0.813421,0.329315,-0.580977,-0.323539,0.606436,0.685469,-0.636677,0.479686,0.020279,0.261397,-0.726291,0.272309,0.409214,0.468876,-0.999512,0.4043,0.844667,0
-0.830865,-0.479685,0.619729,0.4493,-0.612642,0.968329,-0.413661,-0.413977,0.908138,0.389269,0.488591,-0.803201,-0.939231,0.423199,-0.642666,-0.746057,0.309924,0.338743,-0.477845,0.140144,0
0.8864,0.836505,-0.402163,0.439443,0.624244,-0.132396,0.754261,-0.90007,-0.585274,0.347023,-0.330532,-0.780081,0.24426,0.088742,0.528494,0.812896,0.652515,-0.450622,0.705972,0.822534,1
-0.371397,0.039337,0.3584,0.387603,-0.542635,-0.054763,0.052347,-0.102411,-0.165589,-0.795374,0.767788,-0.266611,0.687742,0.783794,-0.858898,0.753439,0.575375,0.231736,-0.349786,-0.435856,1
-0.727429,0.518088,0.594715,-0.595475,0.218888,-0.689864,0.186682,0.078479,0.864436,-0.396264,0.843351,-0.215924,0.636327,0.195289,-0.139367,-0.082146,-0.759522,-0.133365,-0.953105,0.973043,1
0.320562,0.352042,0.609299,-0.495784,-0.884979,0.16619,-0.389621,0.796837,-0.315269,0.194341,0.650459,-0.64128,-0.47199,0.580649,0.081843,-0.358579,0.956349,0.897814,-0.976321,0.503089,0
-0.526682,-0.15892,0.721712,0.840334,-0.419173,0.761796,0.385092,0.545181,-0.069021,-0.759418,0.532749,0.484188,0.548445,0.597354,0.094778,-0.449678,0.967421,0.745267,-0.960372,0.004222,1
-0.441152,-0.882124,0.135811,0.299963,-0.932252,-0.466406,-0.392783,-0.618532,-0.562862,-0.191215,0.904032,0.039239,0.364148,-0.309395,0.586613,-0.666923,0.715604,-0.747054,0.407615,-0.685028,0
-0.075533,0.283639,-0.922003,-0.672603,-0.204827,-0.611687,0.915481,0.005695,-0.234952,-0.453934,0.599379,0.779335,0.600631,0.674403,-0.406367,-0.854745,0.751852,-0.604375,0.450282,-0.72241,0
0.143681,-0.355862,0.16846,-0.358443,0.05397,-0.986081,-0.94056,0.1953,0.907903,0.817626,-0.843908,-0.507986,0.313545,0.713624,0.105566,0.53568,-0.530326,-0.545556,0.696846,-0.40274,0
-0.8038,-0.180017,0.700253,0.364209,-0.730891,0.120986,0.533848,0.774695,0.486022,0.79315,-0.577928,-0.321083,-0.054901,0.549435,0.174872,-0.926579,0.389153,0.317931,0.490925,-0.929638,0
0.148484,0.764922,0.776481,0.992131,-0.789924,0.587504,0.871731,-0.977176,-0.752545,-0.042558,0.789505,0.701514,-0.935367,0.507664,-0.403524,-0.791687,-0.160788,0.075077,-0.095048,-0.127255,0
0.793853,-0.95183,-0.906267,-0.375075,-0.518026,-0.384903,0.339381,-0.786392,-0.257347,-0.532257,0.814668,-0.068872,0.561383,-0.410499,0.998823,-0.686172,0.567456,-0.360713,-0.055365,-0.172471,1
-0.294634,0.141558,0.560306,0.901169,-0.263181,0.201889,0.489395,-0.162304,0.661525,0.789909,0.010037,-0.890136,0.889106,0.766171,0.525034,0.339578,-0.948883,-0.223197,-0.32268,0.862927,1
0.711278,0.89954,-0.099359,-0.800889,-0.08632,0.497009,0.30326,0.969931,-0.497126,-0.882089,-0.817196,0.857555,-0.543633,-0.51601,0.183322,-0.958205,-0.910779,-0.38953,-0.869008,0.224118,1
0.922062,0.929886,0.922797,-0.175847,-0.752034,0.924017,0.492887,-0.774538,0.99033,-0.784128,0.844258,0.050864,0.31296,-0.666521,0.408716,0.363611,-0.374736,-0.570544,-0.413952,-0.580774,1
0.119581,0.125137,0.213661,0.133855,0.784295,0.345278,-0.069129,-0.211546,-0.044446,0.519135,-0.072597,-0.345798,-0.09797,0.845974,-0.596449,-0.797005,0.681317,0.457837,-0.780144,0.357937,0
0.563174,-0.740341,0.677016,-0.157777,0.684012,-0.013415,-0.85783,-0.899147,-0.721402,-0.40939,0.325571,-0.501899,-0.170845,0.453436,-0.587957,-0.465277,-0.221373,-0.88031,-0.035469,0.682349,0
0.074048,-0.745576,0.542428,-0.901435,0.737592,0.351089,0.315258,-0.035308,-0.093003,0.350917,0.602679,-0.520735,-0.656266,0.781942,-0.765318,0.643763,0.276401,-0.714366,0.901209,0.893133,1
-0.371512,0.471386,-0.751637,0.352188,0.173767,-0.076117,-0.621283,-0.960067,0.969246,-0.114387,0.626155,-0.302544,0.534721,0.646576,-0.998945,0.080965,0.679635,0.995492,0.539527,0.540113,1
-0.377925,0.221592,0.94078,-0.507237,-0.898616,-0.896683,-0.660374,-0.989159,-0.44499,0.08005,0.836477,-0.852043,0.111843,-0.624762,-0.504883,0.867997,0.148445,0.224045,0.918894,-0.525126,0
0.46121,0.555946,-0.771116,-0.702826,0.726637,0.49242,-0.707033,0.047439,-0.146467,0.842178,-0.60736,-0.245673,-0.924895,-0.588864,0.164787,0.456933,0.185554,-0.608415,0.618518,0.954052,0
-0.805096,-0.645207,-0.697423,-0.182823,0.857446,-0.556453,0.286705,-0.395433,0.02334,-0.754127,-0.479254,-0.245302,-0.430488,-0.471509,-0.651831,0.990957,-0.214822,0.518269,-0.523937,0.235443,0
0.518917,-0.257736,-0.458439,0.008247,-0.861598,0.571651,-0.434957,0.079609,0.410495,0.562142,0.043341,-0.254128,0.778593,0.443249,-0.788417,0.516139,-0.804285,0.181015,-0.90981,-0.774902,0
-0.334007,-0.076406,0.33392,0.628456,0.953852,0.836338,0.61278,0.390959,0.539304,-0.157194,0.279971,0.042995,0.829437,-0.889617,0.419958,0.960271,-0.1197,-0.246041,0.02013,0.712096,1
0.440044,-0.321627,0.972408,0.227295,-0.006694,-0.259879,-0.113442,0.142818,0.668473,0.481054,0.284844,-0.571404,-0.6364,-0.428401,-0.351945,0.923241,-0.746605,-0.201736,0.995825,0.768675,0
-0.041178,0.939977,0.209566,-0.102187,-0.907472,0.200073,0.144214,-0.292077,0.637423,0.995493,0.725375,0.843308,-0.32761,0.852043,0.691375,-0.385525,0.328246,-0.085679,-0.584934,0.99696,1
0.53871,0.151175,0.328166,0.381511,-0.854722,-0.277666,0.8713,0.288327,0.221546,-0.830884,-0.394233,-0.888421,0.101652,0.101883,-0.851516,0.626458,0.529178,0.879168,-0.070558,-0.530509,1
0.586947,-0.591814,0.421373,-0.906085,0.62484,0.643682,0.454264,0.805368,-0.728136,-0.378139,-0.497308,-0.600775,-0.199649,-0.061617,-0.578109,0.649381,0.604329,0.464193,-0.991176,0.439311,1
0.360706,-0.209792,-0.022565,0.679768,-0.43891,0.401668,0.462637,-0.676528,0.533689,0.905189,-0.994495,0.765671,-0.181134,0.766363,-0.877501,0.710476,-0.181416,-0.03702,0.024468,0.18637,1
-0.990881,-0.28126,0.826556,0.810325,-0.311979,0.054563,-0.321989,-0.371532,-0.779493,-0.720595,-0.358664,0.902252,-0.942955,-0.260295,-0.136956,0.062599,-0.586924,-0.843591,-0.396269,-0.279478,1
0.43345,-0.299267,0.033029,-0.898796,0.90826,-0.405368,0.345423,0.559585,-0.836538,0.469179,0.715776,-0.06104,-0.381252,-0.026163,0.888827,-0.549836,0.68681,-0.798128,-0.21521,0.477404,1
-0.817716,0.381929,0.403599,-0.742187,-0.784737,-0.01698,-0.476791,0.735333,-0.336541,-0.109989,-0.787222,-0.944463,-0.251306,0.628866,-0.980582,-0.853479,0.987559,-0.244226,-0.16237,0.622011,0
-0.157272,-0.52854,0.933383,0.84634,0.770527,0.281803,0.370242,0.416983,0.042038,0.098132,0.172777,-0.451172,0.709113,0.555339,0.962944,-0.114598,0.39336,0.523202,0.51796,-0.884228,1
0.195262,0.796093,0.723616,-0.558149,0.95227,-0.231488,-0.265128,-0.580621,0.318809,-0.461367,0.80593,-0.013166,0.697815,-0.670665,0.214908,-0.399925,-0.077457,0.37595,-0.016383,0.306495,1
-0.230977,-0.497783,0.680824,0.321026,-0.126301,-0.509278,-0.502208,-0.792689,0.437395,-0.948677,0.997757,-0.879096,0.215947,-0.299119,0.466421,-0.262656,0.729407,-0.810156,0.628399,-0.533496,0
-0.634064,-0.753993,-0.355022,-0.654407,-0.886896,-0.646962,-0.228592,0.606734,-0.981549,0.04114,-0.172633,0.33103,-0.837155,0.739447,0.722102,-0.170426,0.924257,0.624561,-0.323839,-0.567142,1
-0.383739,0.096875,-0.50549,-0.776461,0.204684,-0.473901,0.271224,-0.08642,-0.262523,0.729676,0.243834,-0.454768,0.367015,-0.717462,0.165787,-0.013579,0.400686,0.203915,-0.471604,0.29453,0
-0.315251,-0.173319,-0.76098,-0.061328,-0.191888,0.726976,-0.049886,-0.401021,-0.893214,0.476631,0.134187,0.802525,-0.74356,0.678158,-0.787412,0.008955,0.359611,0.251858,0.571429,-0.07505,0
0.865763,0.26685,-0.864146,0.805151,-0.593468,0.742605,0.324245,-0.711814,-0.31487,0.794816,-0.333145,-0.080038,0.928036,0.25921,-0.851269,0.932404,-0.911275,-0.500817,-0.575288,-0.925683,1
-0.012672,0.487886,0.454639,0.332104,0.876777,0.452669,0.819841,0.231531,-0.454894,-0.620453,0.007323,-0.922188,-0.004773,0.49763,0.285991,-0.030264,0.987652,0.498213,-0.550369,0.714635,1
0.288247,-0.309516,0.664253,0.874455,-0.667717,-0.44441,0.932801,0.089244,0.197644,0.233065,-0.721886,-0.447124,-0.725764,-0.641646,-0.354566,-0.943168,-0.176758,0.367494,-0.261389,-0.628604,0
0.739047,0.894724,-0.470403,-0.10037,-0.74173,0.211093,0.018652,0.517996,-0.895517,0.786883,-0.026872,0.308533,0.613857,-0.992055,-0.164439,0.490999,-0.243907,-0.164201,-0.232811,0.279389,1
0.646655,-0.226375,0.880919,0.615794,-0.859559,-0.114978,-0.881849,-0.224466,-0.596304,-0.190302,-0.06325,0.691065,0.980083,0.730008,-0.997141,0.50812,0.798503,0.064516,-0.58287,0.36611,0
0.814345,-0.700457,-0.343658,-0.314198,-0.467447,0.816902,0.374266,0.350793,0.529973,-0.164182,0.48103,0.085355,-0.723867,-0.340736,-0.49188,-0.940298,-0.954284,0.299732,0.166551,-0.705234,0
-0.477344,0.256718,0.218635,0.792079,-0.185106,0.727967,0.30915,-0.519619,-0.969493,0.85877,0.239624,0.049072,0.31003,-0.231581,0.319815,-0.470337,0.266469,0.040122,0.893388,-0.910117,0
-0.846403,0.120524,-0.089849,-0.078885,-0.23519,-0.352831,-0.494877,0.328366,-0.941058,0.107067,-0.054912,-0.82705,-0.183937,-0.573249,-0.983818,-0.328351,0.245461,-0.89599,0.95146,-0.777953,0
-0.600396,0.31371,-0.66475,-0.597673,-0.507926,-0.945074,-0.928458,-0.415223,0.774044,-0.146171,-0.533505,-0.294198,0.493067,0.796581,-0.249417,0.651244,0.639538,-0.26129,-0.046239,0.444321,0
-0.319628,0.422246,-0.052574,0.96452,-0.713954,-0.070855,-0.320134,-0.720708,0.176329,-0.590722,0.157243,-0.163582,-0.358379,0.343563,-0.439938,0.743415,-0.958984,0.737558,0.035487,-0.848616,0
0.634787,-0.411906,0.16872,-0.635786,-0.521812,-0.27467,-0.087917,0.710055,-0.214941,0.704821,0.83831,0.440521,0.1639,0.809011,0.984956,-0.035941,0.435686,0.414789,0.269732,0.573477,1
0.361874,-0.006467,-0.518066,-0.506393,-0.457346,0.832324,-0.806937,0.553609,-0.010331,-0.800221,0.580097,0.079447,0.434043,-0.872776,0.117775,-0.294448,0.299724,-0.764322,0.371642,-0.279256,0
-0.546234,-0.888599,-0.288496,-0.708028,-0.660675,0.617521,0.665312,-0.549557,-0.096216,-0.773492,-0.153587,-0.921738,0.853568,-0.031948,-0.087538,-0.700324,-0.801164,-0.090861,-0.147778,-0.34044,1
-0.204615,0.217913,0.04682,0.262788,-0.352239,-0.189845,-0.985032,-0.348342,0.106672,-0.663008,-0.472993,0.614527,-0.224529,0.844697,0.860553,-0.652625,0.934615,0.822238,-0.629116,-0.569023,0
-0.400374,0.549446,-0.737856,0.939935,-0.052753,-0.331488,-0.529231,0.665781,-0.223902,0.723704,0.910491,-0.08507,0.912316,0.049035,0.978617,-0.366767,-0.972743,-0.169158,-0.813784,0.712427,1
-0.796479,-0.568015,-0.949806,0.249784,0.76717,-0.863302,0.973154,0.260768,-0.601824,0.359821,0.737334,-0.114459,0.33775,-0.938535,0.45178,-0.516345,-0.369629,-0.382112,-0.682676,-0.82269,1
0.769942,0.721649,0.411819,-0.617957,-0.136315,-0.981137,0.848482,0.654749,-0.516021,0.138647,0.123066,0.792443,-0.25248,0.529613,-0.758998,0.531195,0.842808,-0.909476,-0.696488,-0.576834,1
0.221113,0.967019,0.632115,0.510726,-0.027292,-0.91647,0.223811,0.270093,-0.470705,-0.010663,0.354636,0.963023,-0.234801,-0.580067,0.487169,0.013515,0.814049,-0.390355,0.287953,-0.682413,0
-0.525724,0.838735,-0.476297,0.497624,0.945946,-0.042042,0.880531,0.028885,-0.176953,0.705819,0.338352,0.894201,0.759502,0.518555,0.632983,0.963977,0.033835,0.230099,0.551375,0.652074,1
-0.643467,0.569091,0.330776,-0.435806,0.695803,0.682231,-0.729468,-0.166097,-0.358434,-0.951947,-0.184366,0.632422,0.88416,0.092459,0.833973,-0.058139,0.753367,0.577125,-0.415301,0.097564,1
0.445029,0.404139,0.962935,0.833762,-0.443351,0.865021,0.006513,-0.392265,0.860013,-0.440482,-0.636723,-0.168787,-0.141977,-0.780651,-0.557115,-0.696247,0.604546,-0.505671,-0.685056,-0.37866,0
0.510259,0.393073,-0.934298,0.624494,-0.585925,-0.482245,-0.711606,0.053656,0.068907,0.492131,0.657753,-0.504334,0.372143,-0.945655,0.127075,-0.566363,0.165359,0.17077,0.186617,0.753573,0
-0.765563,0.224411,-0.164997,-0.585438,0.260393,0.841167,0.440696,-0.844577,0.902854,-0.760491,0.508502,0.089179,0.942281,0.123895,0.516431,0.827746,-0.536342,0.08953,0.451173,0.382767,1
-0.566486,-0.734208,0.445788,-0.495511,0.70379,0.49799,-0.988845,-0.650846,-0.529797,-0.248199,-0.246942,0.406342,0.519381,0.622066,0.179735,0.471245,0.218226,0.837347,-0.769954,-0.887136,1
-0.869455,-0.526056,-0.509624,-0.432369,-0.609815,0.227804,-0.281298,-0.72103,-0.483488,0.540051,-0.742779,-0.593154,0.227224,0.631618,0.190263,-0.452661,0.98515,0.574714,-0.307861,0.63082,1
0.509779,-0.586344,-0.090035,0.508307,-0.709037,0.044829,-0.060632,-0.910899,0.261328,-0.924671,-0.023606,-0.941189,-0.784399,0.20209,-0.43317,0.185409,-0.690815,0.788069,0.024521,0.011942,0
